,user_name,user_location,user_description,user_verified,date,text,hashtags,source
2796,Er. Mukhit,,,False,2022-02-03 17:35:42+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI",['AsaduddinOwaisi'],Twitter for Android
2797,Mohammed Aslam,"Hyderabad, India","Proud to be a MUSLIM

Meri Jaan ,Meri Shaan - SIO 

Member @siohyderabad",False,2022-02-03 17:35:24+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI",['AsaduddinOwaisi'],Twitter for Android
2798,Sshivoham,,"Yada yada hi dharmasya glanir bhavati bharata
Abhyutthanam adharmasya tadatmanam srjamy aham

- Bhagvathgita (4-7)",False,2022-02-03 17:35:22+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI",,Twitter for Android
2799,Aslam belim,INDIAN ,"🇮🇳,i proud indian🇮🇳 muslim.  students leader,social media activities,",False,2022-02-03 17:34:37+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI",['AsaduddinOwaisi'],Twitter for Android
2800,Mohammed Tabraiz,,,False,2022-02-03 17:33:08+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI",['AsaduddinOwaisi'],Twitter for Android
2801,Mateen khan,"Akola, India",,False,2022-02-03 17:31:03+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI",['AsaduddinOwaisi'],Twitter for Android
2802,Shabista Sultana UPPSS NGR MRT,,,False,2022-02-03 17:30:33+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI",['AsaduddinOwaisi'],Twitter Web App
2803,MD Toukeer Alam🇮🇳,"Bihar, India",,False,2022-02-03 17:29:36+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI",['AsaduddinOwaisi'],Twitter for Android
2804,Mohd Rasid,,,False,2022-02-03 17:27:10+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI",['AsaduddinOwaisi'],Twitter for Android
2805,Sheik Musharaf,,"#PROUD_TO_BE_AN_INDIAN🇮🇳..!
ALHAMDULILLAH ❤️",False,2022-02-03 17:26:50+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI",['AsaduddinOwaisi'],Twitter for Android
2806,Irfan عرفان ⚪,"Hyderabad, India",F 4 F👍UF 4 UF😉 Food lover 😋Always Thr 4 My Besties 🙌 Proud Hyderabadi 😎💪🤗Proud Indian 😇,False,2022-02-03 17:26:43+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI",['AsaduddinOwaisi'],Twitter for Android
2807,vikee Kumar,,A patriotic by nature . Hindu by religion.  Indian by cast . people who interfere into other mater.,False,2022-02-03 17:25:57+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI",,Twitter for Android
2808,Babar Hussain,The rotten society 🇮🇳,"___Ambassador of  Peace & Love___

      INDIAN MUSLIM

 Against Islamophobia
 
#Free_palestine


#PrayforKashmir


#UyghursLivesMatter


#IsraeliTerrorism",False,2022-02-03 17:18:22+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI",['AsaduddinOwaisi'],Twitter for Android
2809,Sam,"Hyderabad, India",,False,2022-02-03 17:17:16+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI",['AsaduddinOwaisi'],Twitter for Android
2810,Md. Javed Siddiqui,"Uttar Pradesh, India","हर मुद्दे पर बेबाकी से आवाज़ उठाएंगे 
सरकार किसी की भी हो,,
हम विपक्ष की भूमिका निभाएंगे ,,
और बिकाऊ मीडिया को भी उनकी औकात बताएंगे, मेंबर ऑफ @TMGroup15",False,2022-02-03 17:15:43+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI",['AsaduddinOwaisi'],Twitter for Android
2811,Mohd shoeib SHOAIB kazmi,,AÌMÌM,False,2022-02-03 17:12:54+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI",['AsaduddinOwaisi'],Twitter for Android
2812,mohd salman,"Sangareddi, India",Intelligence makes me special,False,2022-02-03 17:12:48+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI",['AsaduddinOwaisi'],Twitter for Android
2813,مُلّا عابد 𓂆,ریاست حیدرآباد ,"اسلام پسند | شریعت پسند |
انصاف پسند | مُسلم ہونے پر فخر ہے

فإن حزب ٱلله هم ٱلغالبون-  بے شک اللّٰہ کی جماعت ہی غالب ہونے والی ہیں",False,2022-02-03 17:11:21+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI",['AsaduddinOwaisi'],Twitter for Android
2814,A.Mannan عبدالمنان,India ،انڈیا,‏‏‏‏‏‏‏‏Welcome ⁦❤️⁩🖤💚خوش آمدید‌‌,False,2022-02-03 17:07:29+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI",['AsaduddinOwaisi'],Twitter for Android
2815,mohd faisal,,,False,2022-02-03 17:06:03+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI",['AsaduddinOwaisi'],Twitter for Android
2816,Faizan Ansari,delhi,,False,2022-02-03 17:05:57+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI",['AsaduddinOwaisi'],Twitter for Android
2817,Arif,Imphal,,False,2022-02-03 17:03:39+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI","['AsaduddinOwaisi', 'UPElection', 'AsaduddinOwaisi']",Twitter for Android
2818,Tohsif Bhana,,,False,2022-02-03 17:02:45+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI",['AsaduddinOwaisi'],Twitter for Android
2819,Mr Arshad Jamal,,,False,2022-02-03 17:02:44+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI",['AsaduddinOwaisi'],Twitter for Android
2820,I am Naved,City Of Dreams Mumbai,As Saalam Walekum. A Proud Muslim. And Love To Live Simple Life. #CricketLover. @KKRiders,False,2022-02-03 17:02:33+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI",['AsaduddinOwaisi'],Twitter for Android
2821,haroon Rasheed.,Sre,commissinoary incharg .hamara samaj  peper..,False,2022-02-03 17:01:20+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI",['AsaduddinOwaisi'],Twitter for Android
2822,taktio,World,Live and let live...,False,2022-02-03 17:00:03+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI",['AsaduddinOwaisi'],Twitter Web App
2823,Zeeshan 💎,India,"➡Advocate
➡ Member of Bar Council of India
➡ Member of Legal Aid Society
➡ Social Activist
➡ Human Lover 
➡ Faculty of Law

(💯% #follow4followback )",False,2022-02-03 16:59:15+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI",,Twitter for Android
2824,mahevimaqsood,"Yeola, India",Be in this world as a wayfarer or a traveller. member of SIO India   https://t.co/w1vwUL6aDC.  on Instagram as @mahevimaqsood.,False,2022-02-03 16:58:57+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI","['AsaduddinOwaisi', 'UPElection', 'AsaduddinOwaisi']",Twitter for Android
2825,Amil Hussain(Afad),"Patna, India",Pharmacist,False,2022-02-03 16:58:09+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI",['AsaduddinOwaisi'],Twitter for Android
2826,Saleem Guruvaayankere.,"Bengaluru, India",India has to fight against 2 fatal viruses in this time. I.e. Corona virus and another dangerous communal hate virus...Both need antibiotic medicine.,False,2022-02-03 16:57:15+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI",['AsaduddinOwaisi'],Twitter for Android
2827,A RESPONSIBLE MUSLIMS,"Gujarat, India","جهاد فِي سَبِيلِ ٱللَّٰهِ‎
(struggle towards the path of Allah)",False,2022-02-03 16:55:03+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI",['AsaduddinOwaisi'],Twitter for Android
2828,Mr.Minority,Indian,"Secular,
Proud to be an *Indian Muslim*
Proud to be an *ಕನ್ನಡಿಗ*
Look Forward to Progressive #India 👍",False,2022-02-03 16:54:47+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI",['AsaduddinOwaisi'],Twitter for Android
2829,Suhal Ahmed,"Assam, India",humanity first religion next,False,2022-02-03 16:54:33+00:00,"@sambitswaraj @narendramodi Kindly utilise your right to vote. Do not stay back. Share the message, ReTweet.

खुद भी करें..दूसरों से भी वोट करवाएं..

#vote #UPElection

#UP + #YOGI = #UPYOGI",['AsaduddinOwaisi'],Twitter for Android
